Game,User ID,Type,Hours
LIMBO,200680033,play,5.1
Lineage II,59115473,play,0.1
Lineage II,129925351,play,0.6
Lineage II,197949629,play,0.2
Lineage II,306971738,play,0.5
LISA,24632218,play,2.3
LISA,54761333,play,18.7
LISA,71390526,play,16.4
LISA,80779496,play,0.5
LISA,81585721,play,30
LISA,135400225,play,0.4
liteCam Game 100 FPS Game Capture,77980915,play,68
Little Big Adventure 2,16167221,play,0.1
Little Farm,138941587,play,1.4
Little Inferno,298950,play,2.3
Little Inferno,8542204,play,2.8
Little Inferno,19696244,play,1.3
Little Inferno,24469287,play,4.9
Little Inferno,30440303,play,0.6
Little Inferno,30912860,play,0.2
Little Inferno,36404933,play,1.5
Little Inferno,42657809,play,1.8
Little Inferno,49893565,play,3.5
Little Inferno,53091150,play,1.5
Little Inferno,65117175,play,8.9
Little Inferno,65958466,play,1.4
Little Inferno,71510748,play,0.5
Little Inferno,73495968,play,4.3
Little Inferno,81943620,play,3.3
Little Inferno,94521606,play,1.8
Little Inferno,101596530,play,118
Little Inferno,111754806,play,2
Little Inferno,119368216,play,4.4
Little Inferno,120523185,play,4.8
Little Inferno,128651888,play,1.1
Little Inferno,130460859,play,0.2
Little Inferno,136135322,play,10.6
Little Inferno,169964396,play,2.6
Little Inferno,196066421,play,4
Little Racers STREET,1936551,play,1.5
Little Racers STREET,62990992,play,3.3
Little Racers STREET,124437057,play,2.1
Little Racers STREET,126191291,play,7.5
Little Racers STREET,155919035,play,4
Loadout,994489,play,0.1
Loadout,2753525,play,9.1
Loadout,9180659,play,5.1
Loadout,10450544,play,0.1
Loadout,11403772,play,10.7
Loadout,12144171,play,0.4
Loadout,17995238,play,19.1
Loadout,20464587,play,0.3
Loadout,33282871,play,7
Loadout,33622085,play,3.5
Loadout,37723786,play,4.4
Loadout,42928788,play,10.8
Loadout,46637811,play,7.6
Loadout,49893565,play,9.1
Loadout,51822361,play,7
Loadout,58345543,play,1.7
Loadout,60210313,play,26
Loadout,60608576,play,3.2
Loadout,62811725,play,2
Loadout,62990992,play,1.3
Loadout,63615483,play,5.7
Loadout,64611580,play,1
Loadout,64787956,play,27
Loadout,64971477,play,23
Loadout,65342306,play,0.4
Loadout,65398650,play,5.7
Loadout,71510748,play,3.7
Loadout,72627862,play,0.1
Loadout,72978546,play,1.2
Loadout,73518199,play,3.9
Loadout,77279068,play,16.9
Loadout,80189887,play,4.9
Loadout,80511960,play,4
Loadout,80550861,play,1.9
Loadout,81170946,play,2
Loadout,81585721,play,0.1
Loadout,81746734,play,425
Loadout,82436907,play,7.9
Loadout,82512087,play,2.9
Loadout,84471496,play,1.5
Loadout,86016715,play,0.9
Loadout,86055705,play,12.5
Loadout,86481908,play,0.5
Loadout,86733992,play,6.2
Loadout,87341384,play,7.8
Loadout,87734805,play,5.4
Loadout,87832209,play,11
Loadout,88659639,play,10.7
Loadout,89523414,play,18.2
Loadout,90272527,play,24
Loadout,93275329,play,1.7
Loadout,95699780,play,4.8
Loadout,96249915,play,0.2
Loadout,96400571,play,4
Loadout,96588736,play,7.5
Loadout,98265922,play,0.5
Loadout,99171164,play,24
Loadout,99264709,play,0.9
Loadout,99374297,play,18.8
Loadout,101530848,play,7.3
Loadout,102825821,play,0.3
Loadout,103638409,play,7.9
Loadout,103731895,play,2.5
Loadout,105736077,play,2.9
Loadout,107818793,play,10.1
Loadout,108007732,play,4
Loadout,108943853,play,67
Loadout,112849197,play,3.7
Loadout,113407067,play,3.6
Loadout,113546110,play,5.1
Loadout,113752996,play,0.8
Loadout,114017825,play,1.5
Loadout,114324869,play,0.4
Loadout,114632006,play,5.8
Loadout,115037563,play,9.9
Loadout,115632831,play,1.2
Loadout,118723066,play,0.1
Loadout,118852041,play,7.4
Loadout,123165817,play,0.3
Loadout,123734483,play,1.6
Loadout,126425648,play,17.2
Loadout,127335438,play,4.7
Loadout,127628725,play,0.2
Loadout,129117376,play,1.9
Loadout,130369238,play,22
Loadout,131876863,play,18.3
Loadout,131940023,play,5.9
Loadout,132748085,play,32
Loadout,134213189,play,0.3
Loadout,134641355,play,0.3
Loadout,135244036,play,1.9
Loadout,135400225,play,0.8
Loadout,137837203,play,0.4
Loadout,138482130,play,3
Loadout,140700995,play,0.2
Loadout,140825164,play,6.8
Loadout,141873792,play,0.1
Loadout,142799594,play,0.7
Loadout,144845684,play,13.2
Loadout,145927933,play,3.3
Loadout,146007471,play,2.8
Loadout,147879598,play,4
Loadout,148264060,play,13.7
Loadout,148362155,play,0.5
Loadout,149920224,play,8.7
Loadout,150137344,play,7.3
Loadout,150326378,play,1.1
Loadout,151662395,play,0.6
Loadout,152959594,play,5.7
Loadout,154014392,play,1.2
Loadout,154145611,play,4.9
Loadout,154533830,play,0.7
Loadout,155042139,play,0.6
Loadout,155673786,play,10.9
Loadout,158608850,play,22
Loadout,158974308,play,9.8
Loadout,160461131,play,2.8
Loadout,161085459,play,0.1
Loadout,161772384,play,0.2
Loadout,161816812,play,2.6
Loadout,161991221,play,0.5
Loadout,163617342,play,3.1
Loadout,163669475,play,9.4
Loadout,164475918,play,4.4
Loadout,164608800,play,1.2
Loadout,165216496,play,6.4
Loadout,166863117,play,0.3
Loadout,167118460,play,1.9
Loadout,168244631,play,7.7
Loadout,170382539,play,0.1
Loadout,170474212,play,0.9
Loadout,172381385,play,0.7
Loadout,174585005,play,5.8
Loadout,175001491,play,20
Loadout,176929122,play,2.6
Loadout,179001580,play,1.1
Loadout,182499490,play,1
Loadout,182726567,play,0.6
Loadout,183241744,play,0.6
Loadout,183486202,play,0.7
Loadout,183490713,play,0.8
Loadout,188949150,play,3.9
Loadout,189441775,play,6.5
Loadout,191829918,play,2.9
Loadout,196595568,play,5.1
Loadout,196609297,play,0.7
Loadout,197518122,play,0.6
Loadout,197904909,play,3.4
Loadout,197966478,play,2.4
Loadout,199659716,play,0.1
Loadout,201397220,play,7
Loadout,203643703,play,5.3
Loadout,204795948,play,1
Loadout,205343727,play,1.2
Loadout,206183065,play,1.5
Loadout,206193312,play,0.2
Loadout,207647609,play,0.4
Loadout,210019205,play,17.4
Loadout,210045073,play,5
Loadout,217779981,play,0.1
Loadout,222180483,play,2.7
Loadout,224754050,play,1.5
Loadout,231026651,play,6
Loadout,238700575,play,5.3
Loadout,241903800,play,1
Loadout,253813925,play,4.5
Loadout,258482885,play,2.6
Loadout,261373664,play,0.9
Loadout,261602452,play,0.5
Loadout,264500948,play,0.3
Loadout,274785080,play,0.9
Loadout,275086284,play,1
Loadout,278757028,play,0.1
Loadout,289006222,play,5.2
Loadout,289244540,play,1.6
Loadout,294620986,play,0.5
Loadout,298890193,play,27
Loadout Campaign Beta,14551726,play,16.7
Loadout Campaign Beta,45292137,play,12.3
Loadout Campaign Beta,62478196,play,5.5
Loadout Campaign Beta,81746734,play,15.7
Loadout Campaign Beta,86055705,play,0.6
Loadout Campaign Beta,89523414,play,0.5
Loadout Campaign Beta,103638409,play,0.3
Loadout Campaign Beta,122679931,play,1.1
Loadout Campaign Beta,125682446,play,4.7
Loadout Campaign Beta,132748085,play,0.6
Loadout Campaign Beta,154458931,play,0.2
Loadout Campaign Beta,154533830,play,10.9
Loadout Campaign Beta,160461131,play,0.2
Loadout Campaign Beta,172771532,play,0.2
Loadout Campaign Beta,177213985,play,0.3
Loadout Campaign Beta,182726567,play,0.6
Loadout Campaign Beta,195584941,play,16
Loadout Campaign Beta,197904909,play,3.7
Loadout Campaign Beta,210019205,play,11.5
London 2012 The Official Video Game of the Olympic Games,103966604,play,17.4
London 2012 The Official Video Game of the Olympic Games,105585767,play,19.7
Lone Survivor The Director's Cut,21061921,play,0.2
Lone Survivor The Director's Cut,24721232,play,0.2
Lone Survivor The Director's Cut,31187179,play,0.1
Lone Survivor The Director's Cut,33013552,play,0.2
Lone Survivor The Director's Cut,36404933,play,0.3
Lone Survivor The Director's Cut,36557643,play,3.4
Lone Survivor The Director's Cut,47384202,play,0.9
Lone Survivor The Director's Cut,47457723,play,0.2
Lone Survivor The Director's Cut,49228258,play,4.3
Lone Survivor The Director's Cut,51557405,play,0.3
Lone Survivor The Director's Cut,53245953,play,0.2
Lone Survivor The Director's Cut,53875128,play,0.4
Lone Survivor The Director's Cut,71510748,play,0.5
Lone Survivor The Director's Cut,73835640,play,0.3
Lone Survivor The Director's Cut,81943620,play,1.6
Lone Survivor The Director's Cut,84883272,play,0.3
Lone Survivor The Director's Cut,95695156,play,0.8
Lone Survivor The Director's Cut,99083518,play,2.8
Lone Survivor The Director's Cut,127335438,play,0.2
Long Live The Queen,24469287,play,1.3
Long Live The Queen,24632218,play,2.2
Long Live The Queen,26729643,play,0.8
Long Live The Queen,31669242,play,3.1
Long Live The Queen,34177747,play,3.8
Long Live The Queen,47457723,play,0.4
Long Live The Queen,48798067,play,2.8
Long Live The Queen,60296891,play,1.4
Long Live The Queen,60859695,play,8.9
Long Live The Queen,76892907,play,2.6
Long Live The Queen,81943620,play,5.5
Long Live The Queen,116876958,play,2.2
Long Live The Queen,134322141,play,2
Long Live The Queen,144071257,play,3.5
Long Live The Queen,171726897,play,3.6
Loom,22371742,play,0.2
Loom,33865373,play,1.5
Loom,34177747,play,2.2
Loom,49630184,play,0.4
Loom,58252208,play,4.1
Lords of Magic Special Edition,102263723,play,1.2
Lords of the Black Sun,50744279,play,3
Lords of the Black Sun,58431944,play,2.7
Lords of the Black Sun,78332414,play,1.1
Lords Of The Fallen,10218563,play,54
Lords Of The Fallen,10599862,play,12.4
Lords Of The Fallen,24469287,play,11
Lords Of The Fallen,41883322,play,20
Lords Of The Fallen,43160799,play,22
Lords Of The Fallen,46014950,play,7.4
Lords Of The Fallen,46637811,play,11
Lords Of The Fallen,55426012,play,3.7
Lords Of The Fallen,60608576,play,1.1
Lords Of The Fallen,77194239,play,10
Lords Of The Fallen,79319075,play,1.6
Lords Of The Fallen,80128229,play,16.2
Lords Of The Fallen,82352462,play,57
Lords Of The Fallen,87740709,play,4.7
Lords Of The Fallen,121497634,play,0.4
Lords Of The Fallen,124663731,play,3.7
Lords Of The Fallen,198081354,play,12.2
Lords of the Realm II,102263723,play,4.7
Lost Horizon,46301758,play,1.9
Lost Horizon,54826284,play,29
Lost Horizon,205089128,play,25
Lost Lands A Hidden Object Adventure,100311267,play,0.1
Lost Lands A Hidden Object Adventure,153991478,play,1.2
Lost Lands A Hidden Object Adventure,252217917,play,0.1
Lost Lands A Hidden Object Adventure,259053705,play,0.2
Lost Planet 2,2259650,play,0.9
Lost Planet 2,16081636,play,6
Lost Planet 2,38049880,play,2.1
Lost Planet 2,61086207,play,0.6
Lost Planet 2,80189887,play,6.8
Lost Planet 2,93644606,play,6.9
Lost Planet 2,149331941,play,1
Lost Planet 2,160299889,play,7
Lost Planet 3,7440594,play,61
Lost Planet 3,38049880,play,13.8
Lost Planet 3,45617627,play,18
Lost Planet 3,48798067,play,0.3
Lost Planet 3,55367062,play,1.5
Lost Planet 3,56436989,play,2
Lost Planet 3,60074997,play,18.1
Lost Planet 3,62990992,play,6.8
Lost Planet 3,65350586,play,5.6
Lost Planet 3,100311267,play,0.8
Lost Planet 3,103911620,play,13.6
Lost Planet 3,116876958,play,4.2
Lost Planet 3,121497634,play,0.5
Lost Planet 3,170485590,play,3.6
Lost Planet Extreme Condition,8784496,play,1.7
Lost Planet Extreme Condition,11794760,play,0.4
Lost Planet Extreme Condition,12195913,play,9
Lost Planet Extreme Condition,30912860,play,1
Lost Planet Extreme Condition,31260378,play,0.5
Lost Planet Extreme Condition,31662213,play,0.7
Lost Planet Extreme Condition,32126281,play,3.2
Lost Planet Extreme Condition,32773537,play,0.4
Lost Planet Extreme Condition,34384042,play,0.9
Lost Planet Extreme Condition,35045250,play,0.3
Lost Planet Extreme Condition,35177894,play,4.6
Lost Planet Extreme Condition,41883322,play,0.2
Lost Planet Extreme Condition,52255266,play,0.9
Lost Planet Extreme Condition,56333620,play,32
Lost Planet Extreme Condition,64787956,play,0.1
Lost Planet Extreme Condition,207036748,play,1.8
Lost Planet Extreme Condition,216025815,play,0.6
Lost Planet Extreme Condition - Colonies Edition,20772968,play,0.6
Lost Planet Extreme Condition - Colonies Edition,38049880,play,3
Lost Saga North America,102295765,play,13.6
Lost Saga North America,131876863,play,6.9
Lost Saga North America,150397316,play,0.5
Lost Saga North America,255168531,play,3
Love,65398650,play,9.5
Love,136135322,play,0.5
Love,187463594,play,13.1
Lovely Planet,70408902,play,0.5
Lovely Planet,196595568,play,2.1
Lucid,12610800,play,1.4
Lucid,65117175,play,0.2
Lucidity,36546868,play,0.4
Lucius,11403772,play,4.3
Lucius,17530772,play,1.5
Lucius,30061970,play,2.8
Lucius,48798067,play,4.7
Lucius,62990992,play,1.4
Lucius,92593907,play,1.8
Lucius,106147454,play,5.3
Lucius,116876958,play,3.6
Lucius,127344335,play,5.6
Lucius,131348564,play,4.4
Lucius,132748085,play,0.2
Lucius,134223421,play,1
Lucius,137158399,play,1.3
Lucius,138941587,play,3.3
Lucius,148362155,play,0.6
Lucius,152419713,play,7.3
Lucius,153543959,play,0.2
Lucius,156675178,play,0.7
Lucius,156818121,play,3.8
Lucius,176929122,play,5.9
Lucius,187463594,play,44
Lucius,200673341,play,1.5
Lucius,210896662,play,0.1
Lucius,302345333,play,1.6
Lucius II,10253354,play,3.1
Lucius II,116876958,play,3.6
Lucius II,159800136,play,9.6
LUFTRAUSERS,11403772,play,3.3
LUFTRAUSERS,11940338,play,1.6
LUFTRAUSERS,21061921,play,1.4
LUFTRAUSERS,24632218,play,7.7
LUFTRAUSERS,53091150,play,0.4
LUFTRAUSERS,53875128,play,1
LUFTRAUSERS,70408902,play,1.9
LUFTRAUSERS,86469479,play,2.3
LUFTRAUSERS,122026623,play,1.6
LUFTRAUSERS,127272741,play,1.4
Lugaru HD,31187179,play,1.3
Lugaru HD,49893565,play,0.5
Lugaru HD,70408902,play,0.3
Lugaru HD,127272741,play,5.7
Lume,60859695,play,1
Lume,86912006,play,1.2
Lume,120523185,play,0.3
Lume,136135322,play,1.1
Lumines,35039277,play,2.2
Lumino City,30246419,play,7.4
Lunar Flight,11794760,play,0.3
Lunar Flight,36404933,play,4.6
Lunar Flight,45617627,play,2.7
Lunar Flight,62990992,play,2
Lunar Flight,105384518,play,5.5
Lunar Flight,163896673,play,0.4
Lunch Truck Tycoon,166669789,play,0.8
LYNE,23492094,play,17.8
LYNE,38049880,play,1.7
LYNE,53091150,play,0.5
LYNE,124437057,play,6.2
LYNE,132300630,play,22
LYNE,154230723,play,2.8
LYNE,155919035,play,6.9
LYNE,172518437,play,3.3
LYNE,187463594,play,22
M.U.D. TV,43955374,play,4.5
M.U.D. TV,98928829,play,16.3
Mabinogi,84455820,play,0.6
Mabinogi,85458882,play,165
Mabinogi,165755355,play,2.2
Mabinogi,187463594,play,452
Mabinogi,244290943,play,0.4
MacGuffin's Curse,975449,play,1.7
MacGuffin's Curse,11373749,play,13.8
Machinarium,298950,play,3.8
Machinarium,975449,play,0.6
Machinarium,1936551,play,22
Machinarium,9128105,play,1.5
Machinarium,11373749,play,7.6
Machinarium,11403772,play,7.2
Machinarium,21061921,play,1
Machinarium,22301321,play,1.6
Machinarium,22371742,play,2.7
Machinarium,27169419,play,0.4
Machinarium,30519870,play,1.4
Machinarium,32644336,play,0.4
Machinarium,33865373,play,0.2
Machinarium,36404933,play,0.5
Machinarium,36557643,play,5.1
Machinarium,46301758,play,6.3
Machinarium,51557405,play,7.9
Machinarium,54310644,play,8.8
Machinarium,55975168,play,5.6
Machinarium,58905429,play,0.8
Machinarium,61506388,play,1.8
Machinarium,65117175,play,5.1
Machinarium,66255019,play,5.4
Machinarium,66713604,play,1
Machinarium,69009454,play,0.5
Machinarium,70408902,play,3.4
Machinarium,75738431,play,12.2
Machinarium,78341587,play,0.4
Machinarium,80630217,play,1.5
Machinarium,81245611,play,1.9
Machinarium,81439192,play,6
Machinarium,82686146,play,20
Machinarium,122026623,play,0.2
Machinarium,136135322,play,2.2
Mad Games Tycoon,5990132,play,12.4
Mad Games Tycoon,155919035,play,26
Mad Max,9128105,play,41
Mad Max,17567828,play,19.4
Mad Max,24469287,play,25
Mad Max,33282871,play,20
Mad Max,36546868,play,1.8
Mad Max,45617627,play,16.2
Mad Max,53875128,play,22
Mad Max,59925638,play,41
Mad Max,60859324,play,3.9
Mad Max,62878249,play,7.6
Mad Max,65420540,play,7.8
Mad Max,67579257,play,10.5
Mad Max,73495968,play,1.6
Mad Max,81160212,play,9.5
Mad Max,98848653,play,9.8
Mad Max,99264709,play,1.5
Mad Max,101596530,play,22
Mad Max,108007732,play,37
Mad Max,108264287,play,6.7
Mad Max,113752996,play,5.8
Mad Max,115806772,play,55
Mad Max,115918955,play,2.4
Mad Max,168324795,play,3.4
Mad Max,259648553,play,16.9
Mad Max,260265776,play,36
Madballs in...Babo Invasion,975449,play,2.3
Madballs in...Babo Invasion,2259650,play,0.8
Madballs in...Babo Invasion,8784496,play,0.6
Madballs in...Babo Invasion,11149819,play,1.7
Madballs in...Babo Invasion,21061921,play,1.2
Madballs in...Babo Invasion,34919318,play,1.6
Madballs in...Babo Invasion,36546868,play,7.7
Madballs in...Babo Invasion,46028967,play,0.3
Madballs in...Babo Invasion,47457723,play,0.3
Madballs in...Babo Invasion,76892907,play,0.3
Maelstrom,47457723,play,0.5
Mafia,10253354,play,12.9
Mafia,30519870,play,2.3
Mafia,69856757,play,18.1
Mafia,70995384,play,1.3
Mafia II,9128105,play,12.6
Mafia II,9946133,play,3.9
Mafia II,10253354,play,53
Mafia II,11149819,play,25
Mafia II,11403772,play,12.1
Mafia II,11978743,play,0.9
Mafia II,12610800,play,3.3
Mafia II,12774878,play,17.6
Mafia II,16084897,play,21
Mafia II,17530772,play,28
Mafia II,18897058,play,0.4
Mafia II,19696244,play,16.2
Mafia II,22283916,play,8.4
Mafia II,22301321,play,12.1
Mafia II,23608098,play,54
Mafia II,26762388,play,44
Mafia II,27139623,play,17.4
Mafia II,32592631,play,16.8
Mafia II,34919318,play,4.7
Mafia II,35864169,play,1.3
Mafia II,36791999,play,32
Mafia II,37490443,play,43
Mafia II,38342935,play,14.2
Mafia II,42681063,play,14.4
Mafia II,44370809,play,21
Mafia II,46055854,play,13.4
Mafia II,47384202,play,19.2
Mafia II,47384303,play,12.2
Mafia II,47457723,play,12.3
Mafia II,48798067,play,21
Mafia II,49372322,play,72
Mafia II,50229934,play,35
Mafia II,50818751,play,25
Mafia II,51699341,play,20
Mafia II,56219610,play,15
Mafia II,56333620,play,25
Mafia II,57798235,play,16
Mafia II,58530556,play,34
Mafia II,58905429,play,21
Mafia II,59087317,play,13.5
Mafia II,59756932,play,52
Mafia II,59925638,play,34
Mafia II,60210313,play,29
Mafia II,60296891,play,1.4
Mafia II,61676491,play,5.2
Mafia II,63441290,play,17.1
Mafia II,63615483,play,26
Mafia II,65754991,play,8.7
Mafia II,67579257,play,0.3
Mafia II,68685708,play,13.2
Mafia II,69305825,play,55
Mafia II,69422402,play,8.3
Mafia II,69458130,play,0.8
Mafia II,69467127,play,12.2
Mafia II,69658686,play,10.5
Mafia II,69805535,play,89
Mafia II,69828237,play,144
Mafia II,69849141,play,117
Mafia II,69857045,play,21
Mafia II,69942754,play,112
Mafia II,69954842,play,14.6
Mafia II,70040501,play,42
Mafia II,70180527,play,3.1
Mafia II,70398582,play,32
Mafia II,70591968,play,34
Mafia II,70995384,play,71
Mafia II,71868890,play,12.8
Mafia II,72293974,play,55
Mafia II,74497511,play,0.8
Mafia II,75182781,play,21
Mafia II,75995878,play,24
Mafia II,76303426,play,0.3
Mafia II,77127388,play,106
Mafia II,77830706,play,35
Mafia II,80117330,play,14.8
Mafia II,80189887,play,38
Mafia II,80363319,play,9.8
Mafia II,81392790,play,1
Mafia II,82279854,play,0.6
Mafia II,86481908,play,33
Mafia II,87601770,play,3.2
Mafia II,90962335,play,19.7
Mafia II,91405713,play,126
Mafia II,93300963,play,11.3
Mafia II,93575977,play,4.4
Mafia II,95177433,play,0.3
Mafia II,96204317,play,55
Mafia II,97298878,play,15.9
Mafia II,98624963,play,16.1
Mafia II,99077905,play,180
Mafia II,101508611,play,0.4
Mafia II,104800393,play,45
Mafia II,105384518,play,18.9
Mafia II,115826231,play,4.8
Mafia II,117552823,play,32
Mafia II,117657402,play,42
Mafia II,118852041,play,9.2
Mafia II,122026623,play,21
Mafia II,125472731,play,4.7
Mafia II,126233699,play,0.1
Mafia II,133268317,play,11.4
Mafia II,133422169,play,13.3
Mafia II,137977132,play,10.6
Mafia II,148510973,play,0.5
Mafia II,151465345,play,22
Mafia II,152419713,play,17.9
Mafia II,156079601,play,6.7
Mafia II,159371621,play,7.7
Mafia II,162288536,play,0.8
Mafia II,162649407,play,23
Mafia II,164183599,play,0.2
Mafia II,179936723,play,1.1
Mafia II,199693353,play,3.2
Mafia II,203492188,play,26
Mafia II,206014489,play,1.3
Mafia II,206908028,play,0.3
Magic 2014,1936551,play,13.4
Magic 2014,7431946,play,54
Magic 2014,10218563,play,11.1
Magic 2014,11403772,play,2.7
Magic 2014,13565651,play,1.3
Magic 2014,19696244,play,14.7
Magic 2014,24469287,play,4.2
Magic 2014,26762388,play,55
Magic 2014,30425578,play,0.8
Magic 2014,32467994,play,36
Magic 2014,33013552,play,6.6
Magic 2014,36404933,play,0.2
Magic 2014,36502549,play,93
Magic 2014,44545959,play,65
Magic 2014,48525807,play,17.2
Magic 2014,48626533,play,17.9
Magic 2014,49228258,play,8.8
Magic 2014,49893565,play,3.2
Magic 2014,52907921,play,25
Magic 2014,53091150,play,50
Magic 2014,58768356,play,36
Magic 2014,58953935,play,199
Magic 2014,60611062,play,38
Magic 2014,64369759,play,1.5
Magic 2014,69953893,play,22
Magic 2014,72842694,play,0.4
Magic 2014,73518199,play,12.8
Magic 2014,77194239,play,2.1
Magic 2014,83849502,play,26
Magic 2014,87341384,play,86
Magic 2014,91828380,play,4.1
Magic 2014,92663477,play,1.9
Magic 2014,104870123,play,0.3
Magic 2014,108950666,play,13.8
Magic 2014,111551727,play,44
Magic 2014,135698781,play,217
Magic 2014,137455836,play,9.4
Magic 2014,138279635,play,2.4
Magic 2014,150305902,play,3.9
Magic 2014,160767652,play,7.9
Magic 2014,171067153,play,0.3
Magic 2014,172518437,play,2.6
Magic 2014,181010210,play,1
Magic 2014,184196436,play,4.1
Magic 2015,1936551,play,30
Magic 2015,1950243,play,2.2
Magic 2015,7431946,play,2.7
Magic 2015,11403772,play,1.8
Magic 2015,26762388,play,25
Magic 2015,30246419,play,0.3
Magic 2015,36502549,play,206
Magic 2015,44545959,play,6.1
Magic 2015,51085779,play,7.8
Magic 2015,66255019,play,31
Magic 2015,81439192,play,8.7
Magic 2015,88525821,play,11
Magic 2015,90272527,play,8.5
Magic 2015,111551727,play,34
Magic 2015,111754806,play,3.5
Magic 2015,135698781,play,64
Magic 2015,169653526,play,3.3
Magic 2015,187462398,play,1.9
Magic Barrage - Bitferno,58435428,play,1.1
Magic Barrage - Bitferno,87832209,play,0.1
Magic Barrage - Bitferno,102825821,play,37
Magic Barrage - Bitferno,148322156,play,0.4
Magic Barrage - Bitferno,163712958,play,2.1
Magic Barrage - Bitferno,182229935,play,0.4
Magic Barrage - Bitferno,210986854,play,0.2
Magic Barrage - Bitferno,243664576,play,11.5
Magic Duels,1936551,play,8.7
Magic Duels,11403772,play,22
Magic Duels,11731710,play,10.7
Magic Duels,14544587,play,2.7
Magic Duels,19696244,play,25
Magic Duels,20464587,play,0.5
Magic Duels,23225650,play,2
Magic Duels,23492094,play,1.2
Magic Duels,30912860,play,0.5
Magic Duels,32126281,play,1.9
Magic Duels,33622085,play,21
Magic Duels,36502549,play,83
Magic Duels,43684632,play,1.4
Magic Duels,44545959,play,0.6
Magic Duels,47384303,play,22
Magic Duels,47524459,play,13.9
Magic Duels,48666962,play,0.6
Magic Duels,58768356,play,11
Magic Duels,58953935,play,0.7
Magic Duels,60611062,play,88
Magic Duels,61632730,play,1.5
Magic Duels,65610147,play,10.3
Magic Duels,71331921,play,11.7
Magic Duels,72996988,play,8.2
Magic Duels,73518199,play,43
Magic Duels,83770731,play,0.3
Magic Duels,87341384,play,10
Magic Duels,90033155,play,3.2
Magic Duels,92484390,play,1.8
Magic Duels,94019469,play,5.8
Magic Duels,99701966,play,0.4
Magic Duels,110489310,play,34
Magic Duels,111551727,play,26
Magic Duels,112962796,play,5.8
Magic Duels,118541865,play,8.8
Magic Duels,120514307,play,13.5
Magic Duels,127850470,play,70
Magic Duels,128470551,play,2.2
Magic Duels,131539267,play,19.5
Magic Duels,135698781,play,146
Magic Duels,141721383,play,1.6
Magic Duels,158159336,play,0.4
Magic Duels,166927601,play,0.5
Magic Duels,187462398,play,2.6
Magic Duels,188509200,play,0.1
Magic Duels,193486352,play,8.3
Magic Duels,195414910,play,2.8
Magic Duels,198081354,play,6.2
Magic Duels,200673341,play,0.2
Magic Duels,203650036,play,0.7
Magic Duels,209023275,play,0.2
Magic Duels,209917929,play,3.5
Magic Duels,212078557,play,1.8
Magic Duels,222060673,play,10.8
Magic Duels,239928300,play,5.4
Magic Duels,248679217,play,8.5
Magic Duels,249232725,play,16.4
Magic Duels,252352661,play,0.5
Magic Duels,252728747,play,0.3
Magic Duels,253044003,play,7.6
Magic Duels,254924405,play,8
Magic Duels,258531019,play,0.2
Magic Duels,274785080,play,2.5
Magic Duels,281864662,play,0.4
Magic Duels,289193172,play,0.1
Magic Duels,295039588,play,21
Magic Duels,297620161,play,0.6
Magic Duels,301201297,play,0.4
Magic Duels,303322239,play,2
Magic Duels,308468736,play,0.7
Magic The Gathering  Duels of the Planeswalkers 2012,11149819,play,16
Magic The Gathering  Duels of the Planeswalkers 2012,11403772,play,18.4
Magic The Gathering  Duels of the Planeswalkers 2012,17497581,play,19.4
Magic The Gathering  Duels of the Planeswalkers 2012,17530772,play,11.7
Magic The Gathering  Duels of the Planeswalkers 2012,24469287,play,19.2
Magic The Gathering  Duels of the Planeswalkers 2012,30913209,play,4.5
Magic The Gathering  Duels of the Planeswalkers 2012,32467994,play,70
Magic The Gathering  Duels of the Planeswalkers 2012,33622085,play,19.3
Magic The Gathering  Duels of the Planeswalkers 2012,43684632,play,7.1
Magic The Gathering  Duels of the Planeswalkers 2012,44545959,play,86
Magic The Gathering  Duels of the Planeswalkers 2012,46028967,play,1.2
Magic The Gathering  Duels of the Planeswalkers 2012,50801801,play,3.7
Magic The Gathering  Duels of the Planeswalkers 2012,54310644,play,16
Magic The Gathering  Duels of the Planeswalkers 2012,54826284,play,80
Magic The Gathering  Duels of the Planeswalkers 2012,70778973,play,29
Magic The Gathering  Duels of the Planeswalkers 2012,80128229,play,7.4
Magic The Gathering  Duels of the Planeswalkers 2012,81439192,play,29
Magic The Gathering  Duels of the Planeswalkers 2012,97069030,play,84
Magic The Gathering  Tactics,59005471,play,6.5
Magic The Gathering - Duels of the Planeswalkers,11403772,play,63
Magic The Gathering - Duels of the Planeswalkers,14544587,play,3.3
Magic The Gathering - Duels of the Planeswalkers,20200395,play,17.8
Magic The Gathering - Duels of the Planeswalkers,21061921,play,8.7
Magic The Gathering - Duels of the Planeswalkers,32467994,play,103
Magic The Gathering - Duels of the Planeswalkers,34177747,play,4.1
Magic The Gathering - Duels of the Planeswalkers,36439985,play,3.7
Magic The Gathering - Duels of the Planeswalkers,44545959,play,22
Magic The Gathering - Duels of the Planeswalkers,50818751,play,1.3
Magic The Gathering - Duels of the Planeswalkers,51822361,play,9.3
Magic The Gathering - Duels of the Planeswalkers,58768356,play,12.1
Magic The Gathering - Duels of the Planeswalkers,76216184,play,7.3
Magic The Gathering - Duels of the Planeswalkers 2013,11403772,play,17.1
Magic The Gathering - Duels of the Planeswalkers 2013,13565651,play,0.9
